type,geometry,lat,lon,quantity
Feature,Point,49.98722222,9.031111111,1
Feature,Point,50.04277778,8.966666667,2
Feature,Point,50.06333333,8.798333333,1
Feature,Point,50.05166667,8.567222222,2
Feature,Point,50.04861111,8.568888889,2
Feature,Point,50.05,8.572222222,6
Feature,Point,50.04888889,8.5725,7
Feature,Point,50.045,8.566388889,2
Feature,Point,50.04388889,8.562222222,2
Feature,Point,50.04666667,8.570833333,10
Feature,Point,50.04777778,8.576111111,10
Feature,Point,50.03944444,8.471944444,1
Feature,Point,50.43555556,7.816388889,1
Feature,Point,50.68694444,7.2725,5
Feature,Point,50.74472222,7.232222222,1
Feature,Point,50.79305556,7.208055556,7
Feature,Point,50.88638889,7.058333333,1
Feature,Point,50.93444444,6.991111111,2
Feature,Point,50.93805556,6.985,2
Feature,Point,50.92055556,6.961944444,17
Feature,Point,50.91666667,6.961111111,2
Feature,Point,50.92527778,6.956944444,5
Feature,Point,50.94111111,6.950555556,1
Feature,Point,51.075,6.989722222,1
Feature,Point,51.12166667,6.925277778,2
Feature,Point,51.13055556,6.908333333,3
Feature,Point,51.20361111,6.816666667,9
Feature,Point,51.20611111,6.809166667,4
Feature,Point,51.48194444,7.333055556,11
Feature,Point,51.50611111,7.411388889,2
Feature,Point,51.51611111,7.506666667,1
Feature,Point,51.89527778,8.301388889,1
Feature,Point,52.425,10.80027778,1
Feature,Point,52.60388889,11.84861111,1
Feature,Point,52.50805556,13.30666667,1
Feature,Point,52.51527778,13.32694444,5
Feature,Point,52.55055556,13.16555556,1
Feature,Point,52.38361111,9.824722222,2
Feature,Point,52.18833333,8.713888889,1
Feature,Point,52.06805556,8.608055556,5
Feature,Point,52.00583333,8.521111111,1
Feature,Point,51.91166667,8.397777778,6
Feature,Point,51.51055556,7.516111111,1
Feature,Point,51.46527778,7.152777778,2
Feature,Point,51.46722222,7.0975,1
Feature,Point,51.44611111,6.993888889,1
Feature,Point,51.30555556,6.785,1
Feature,Point,51.25861111,6.753611111,2
Feature,Point,51.2425,6.776111111,1
Feature,Point,51.235,6.773611111,3
Feature,Point,51.23,6.775555556,1
Feature,Point,51.21527778,6.750833333,10
Feature,Point,51.21833333,6.766666667,1
Feature,Point,51.21138889,6.759444444,14
Feature,Point,51.48055556,6.959166667,1
Feature,Point,51.47972222,7.002222222,1
Feature,Point,51.49916667,7.052777778,3
Feature,Point,51.51194444,7.110555556,1
Feature,Point,51.52388889,7.163333333,2
Feature,Point,51.53222222,7.156666667,1
Feature,Point,51.6125,7.204722222,1
Feature,Point,51.6525,7.1975,1
Feature,Point,51.73638889,7.178611111,2
Feature,Point,51.75333333,7.196111111,1
Feature,Point,51.81722222,7.2625,1
Feature,Point,51.84222222,7.322777778,1
Feature,Point,51.95472222,7.620277778,24
Feature,Point,51.95638889,7.602222222,3
Feature,Point,51.79722222,7.735833333,4
Feature,Point,51.65166667,7.858055556,1
Feature,Point,51.63472222,7.914444444,2
Feature,Point,51.5825,8.107222222,2
Feature,Point,51.57444444,8.116944444,2
Feature,Point,51.55416667,8.157222222,1
Feature,Point,51.66027778,8.334166667,2
Feature,Point,51.66777778,8.345555556,1
Feature,Point,51.67055556,8.358888889,4
Feature,Point,51.67333333,8.376388889,1
Feature,Point,51.63916667,8.469166667,4
Feature,Point,51.65361111,8.4975,2
Feature,Point,51.71305556,8.626944444,2
Feature,Point,51.73555556,8.684166667,1
Feature,Point,51.70638889,8.703055556,1
Feature,Point,51.70611111,8.727777778,2
Feature,Point,51.70833333,8.780277778,1
Feature,Point,51.73138889,8.787222222,1
Feature,Point,51.72361111,8.794722222,1
Feature,Point,51.76888889,8.943055556,2
Feature,Point,51.48833333,9.140277778,2
Feature,Point,51.51777778,9.096666667,1
Feature,Point,51.49833333,9.160277778,1
Feature,Point,51.39833333,9.473055556,1
Feature,Point,51.36305556,9.4675,2
Feature,Point,51.32777778,9.473333333,2
Feature,Point,51.31583333,9.461944444,1
Feature,Point,51.27472222,9.448055556,1
Feature,Point,51.26694444,9.458611111,1
Feature,Point,51.13444444,9.533611111,2
Feature,Point,51.03861111,9.686944444,1
Feature,Point,51.06555556,9.613611111,1
Feature,Point,51.00305556,9.737777778,1
Feature,Point,50.95472222,10.04444444,2
Feature,Point,50.98333333,10.28333333,4
Feature,Point,50.97944444,10.30638889,1
Feature,Point,50.89416667,10.71,1
Feature,Point,50.93722222,10.70055556,5
Feature,Point,50.93027778,10.98638889,1
Feature,Point,51.00111111,11.0925,3
Feature,Point,50.99,11.22388889,2
Feature,Point,50.97944444,11.34333333,121
Feature,Point,50.97166667,11.34416667,20
Feature,Point,50.98916667,11.30833333,3
Feature,Point,51.00277778,11.31138889,4
Feature,Point,50.98833333,11.07027778,1
Feature,Point,50.97138889,11.06111111,1
Feature,Point,50.9675,11.05111111,1
Feature,Point,50.97694444,11.03805556,2
Feature,Point,50.94444444,10.73861111,3
Feature,Point,50.93861111,10.71777778,5
Feature,Point,50.90944444,10.56027778,1
Feature,Point,50.95333333,10.46194444,2
Feature,Point,50.97277778,10.35416667,3
Feature,Point,51.00916667,10.17527778,2
Feature,Point,50.98083333,10.0725,2
Feature,Point,50.88,10.01194444,1
Feature,Point,50.94166667,9.935833333,1
Feature,Point,50.75722222,9.679722222,1
Feature,Point,50.69111111,9.759166667,2
Feature,Point,50.66222222,9.756111111,6
Feature,Point,50.60416667,9.676666667,1
Feature,Point,50.59916667,9.758333333,2
Feature,Point,50.55638889,9.713333333,1
Feature,Point,50.29722222,9.369722222,5
Feature,Point,50.13333333,8.887777778,2
Feature,Point,50.09611111,8.702777778,1
Feature,Point,50.08138889,8.636111111,1
Feature,Point,50.5575,7.535,1
Feature,Point,50.58111111,7.468055556,1
Feature,Point,50.61222222,7.423333333,1
Feature,Point,50.81833333,7.134444444,1
Feature,Point,50.95472222,6.995277778,2
Feature,Point,51.01888889,6.983611111,1
Feature,Point,51.03583333,6.988888889,1
Feature,Point,51.14527778,6.899722222,1
Feature,Point,51.16138889,6.888333333,2
Feature,Point,51.21972222,6.796388889,1
Feature,Point,51.22055556,6.777777778,38
Feature,Point,51.14694444,6.889722222,1
Feature,Point,51.04666667,6.9825,1
Feature,Point,50.95138889,6.958888889,62
Feature,Point,51.00277778,7.019166667,1
Feature,Point,51.03138889,7.008611111,3
Feature,Point,51.05666667,7.006666667,2
Feature,Point,51.19361111,6.991944444,1
Feature,Point,51.21388889,7.0075,1
Feature,Point,51.27,7.1975,1
Feature,Point,51.26527778,7.186388889,1
Feature,Point,51.29166667,7.3025,4
Feature,Point,51.31944444,7.310833333,1
Feature,Point,51.33361111,7.3775,1
Feature,Point,51.36694444,7.469166667,2
Feature,Point,51.39166667,7.455833333,1
Feature,Point,51.44666667,7.580277778,1
Feature,Point,51.58277778,7.796388889,1
Feature,Point,52.57333333,12.68583333,3
Feature,Point,52.58805556,12.74027778,6
Feature,Point,52.49444444,13.36722222,27
Feature,Point,52.40722222,10.93805556,1
Feature,Point,52.39583333,9.967777778,1
Feature,Point,52.24555556,9.127222222,1
Feature,Point,51.86361111,8.289722222,1
Feature,Point,51.46083333,6.971111111,1
Feature,Point,51.46972222,6.822777778,1
Feature,Point,51.4325,6.8275,2
Feature,Point,51.58,7.671111111,2
Feature,Point,51.9825,8.532222222,1
Feature,Point,52.53138889,13.29944444,2
Feature,Point,52.43472222,13.1925,3
Feature,Point,52.39666667,13.11888889,2
Feature,Point,52.39333333,13.03138889,1
Feature,Point,52.40583333,12.56777778,5
Feature,Point,52.37555556,12.50361111,1
Feature,Point,52.40472222,12.15361111,6
Feature,Point,52.18027778,11.73944444,8
Feature,Point,52.15333333,11.73277778,2
Feature,Point,52.1425,11.6775,4
Feature,Point,52.13222222,11.61888889,2
Feature,Point,52.12527778,11.63138889,4
Feature,Point,52.12888889,11.63194444,2
Feature,Point,52.2275,11.80527778,2
Feature,Point,52.27083333,11.84722222,2
Feature,Point,52.32166667,11.89388889,1
Feature,Point,52.34861111,11.98055556,1
Feature,Point,52.38777778,12.35166667,1
Feature,Point,52.39527778,12.54638889,2
Feature,Point,52.39416667,12.92472222,2
Feature,Point,52.39138889,13.02166667,3
Feature,Point,52.4175,13.12777778,1
Feature,Point,52.46972222,13.23916667,1
Feature,Point,52.48833333,13.26388889,2
Feature,Point,52.54583333,13.3775,2
Feature,Point,52.45277778,13.43194444,10
Feature,Point,52.44305556,13.43,12
Feature,Point,52.45861111,13.43555556,2
Feature,Point,52.59833333,11.97888889,2
Feature,Point,52.54194444,11.95805556,1
Feature,Point,52.48722222,11.205,10
Feature,Point,52.43805556,10.74722222,1
Feature,Point,52.35388889,10.71,2
Feature,Point,52.15,9.890833333,1
Feature,Point,50.46277778,9.669722222,1
Feature,Point,50.11972222,8.818611111,2
Feature,Point,50.1025,8.778055556,4
Feature,Point,50.11305556,8.652777778,2
Feature,Point,50.11861111,8.655555556,10
Feature,Point,50.11722222,8.649722222,6
Feature,Point,50.12,8.654166667,1
Feature,Point,50.10777778,8.7925,1
Feature,Point,51.08416667,9.573888889,1
Feature,Point,52.26972222,10.17416667,1
Feature,Point,52.20888889,10.17277778,1
Feature,Point,52.22611111,10.25361111,1
Feature,Point,52.42194444,10.7875,1
Feature,Point,52.54166667,13.19666667,1
Feature,Point,52.51888889,13.27277778,1
Feature,Point,52.46833333,13.44638889,2
Feature,Point,52.46138889,13.50444444,2
Feature,Point,52.45361111,13.50555556,2
Feature,Point,52.45722222,13.53805556,2
Feature,Point,52.44805556,13.56666667,5
Feature,Point,52.44416667,13.57916667,5
Feature,Point,52.45333333,13.52222222,2
Feature,Point,51.46972222,7.229166667,3
Feature,Point,51.45416667,6.968333333,2
Feature,Point,51.44388889,6.942777778,2
Feature,Point,51.42638889,6.871388889,26
Feature,Point,51.46305556,6.947777778,2
Feature,Point,51.45555556,7.15,1
Feature,Point,51.52138889,7.449166667,2
Feature,Point,51.49555556,7.451666667,1
Feature,Point,51.485,7.498611111,2
Feature,Point,51.56666667,7.710833333,2
Feature,Point,52.03111111,8.554444444,1
Feature,Point,52.32805556,9.222222222,1
Feature,Point,52.38805556,9.7325,1
Feature,Point,52.46916667,13.34111111,1
Feature,Point,52.55638889,13.385,19
Feature,Point,52.51166667,13.31027778,2
Feature,Point,52.5025,13.34194444,46
Feature,Point,52.46472222,13.27694444,4
Feature,Point,51.55388889,7.69,1
Feature,Point,51.57027778,7.671388889,1
Feature,Point,51.45833333,7.006944444,7
Feature,Point,51.42888889,6.998333333,24
Feature,Point,51.42861111,6.994444444,78
Feature,Point,51.42388889,7.001944444,3
Feature,Point,51.42972222,7.000277778,4
Feature,Point,51.44166667,6.999444444,9
Feature,Point,52.40444444,9.711388889,1
Feature,Point,52.43361111,10.78333333,1
Feature,Point,52.51472222,13.39694444,14
Feature,Point,52.50194444,13.34305556,2
Feature,Point,52.50111111,13.35027778,3
Feature,Point,52.48555556,13.37472222,1
Feature,Point,52.5025,13.38277778,1
Feature,Point,52.51166667,13.37416667,3
Feature,Point,52.53222222,13.42916667,3
Feature,Point,52.50416667,13.35055556,2
Feature,Point,52.54722222,13.05722222,1
Feature,Point,52.27916667,10.56055556,1
Feature,Point,52.27555556,10.53666667,2
Feature,Point,52.27527778,10.53527778,8
Feature,Point,52.27694444,10.54833333,4
Feature,Point,52.24916667,10.72972222,1
Feature,Point,52.53222222,13.14472222,2
Feature,Point,52.52666667,11.39083333,2
Feature,Point,51.92166667,7.633055556,1
Feature,Point,51.96916667,7.611388889,1
Feature,Point,51.86333333,7.576666667,1
Feature,Point,51.78638889,7.605277778,1
Feature,Point,51.33194444,6.795,1
Feature,Point,51.21111111,6.764722222,34
Feature,Point,51.22305556,6.772777778,4
Feature,Point,51.45222222,6.858333333,1
Feature,Point,51.44638889,7.062777778,2
Feature,Point,51.83611111,8.154444444,2
Feature,Point,52.54166667,13.42527778,4
Feature,Point,52.54,13.43361111,1
Feature,Point,52.55305556,13.43416667,21
Feature,Point,52.55777778,13.42972222,1
Feature,Point,52.53611111,13.42277778,2
Feature,Point,52.39916667,9.591111111,1
Feature,Point,52.19694444,8.784444444,1
Feature,Point,52.13555556,8.694166667,1
Feature,Point,51.74805556,7.8975,1
Feature,Point,51.50361111,7.367222222,1
Feature,Point,51.43694444,6.939444444,1
Feature,Point,51.32361111,6.780555556,1
Feature,Point,52.03083333,8.544722222,1
Feature,Point,52.06111111,8.6275,1
Feature,Point,52.51138889,13.49777778,1
Feature,Point,52.50027778,13.37555556,2
Feature,Point,52.5,13.33805556,4
